"","week","time","tree","plot","site","species","water_potential","lwc_mean","lma_g_cm2","ldmc","alas_cm2_per_mm2","lwa_g_cm2","lwa_g_cm2_new","leaf_count","swc_per_dry_g_mean","rwc","date_wp","week_alas_link","time_season","lwc"
"243",14,"pd","2025","Chamise","Chamise","blue oak",-0.1056,0.936752483275897,0.0139936833236201,0.223635081010643,30.714279323815,0.0131086176035777,NA,9.33333333333333,1.18479633277894,80.4442221418738,2022-04-04,14,"before leafout",0.936752483275897
"244",15,"md","2025","Chamise","Chamise","blue oak",-1.6755,0.873939931418751,0.0139936833236201,0.223635081010643,30.714279323815,0.0122296386441403,0.000633412097893655,9.33333333333333,1.18479633277894,75.0501538419705,2022-04-13,14,"before leafout",0.873939931418751
"245",21,"md","2025","Chamise","Chamise","blue oak",-3.0585,NA,0.0144304293686113,0.291007799973977,19.3878652263885,NA,NA,11.6666666666667,0.957105780957725,NA,2022-05-23,21,"after leafout",NA
"246",21,"pd","2025","Chamise","Chamise","blue oak",-1.5,0.834470989761092,0.0144304293686113,0.291007799973977,19.3878652263885,0.0120417746779026,NA,11.6666666666667,0.957105780957725,87.6112109444533,2022-05-25,21,"after leafout",0.834470989761092
"247",17,"md","2025","Chamise","Chamise","blue oak",-1.428,0.929280397022332,0.0121678228612928,NA,30.4523858373267,0.0113073192594396,NA,7.66666666666667,NA,NA,2022-04-27,17,"before leafout",0.929280397022332
"248",17,"pd","2025","Chamise","Chamise","blue oak",-1.0305,1.0421686746988,0.0121678228612928,NA,30.4523858373267,0.0126809238253233,NA,7.66666666666667,NA,NA,2022-04-27,17,"before leafout",1.0421686746988
"249",10,"pd","2025","Chamise","Chamise","blue oak",-1.3425,1.20248223174779,0.0119067958170603,0.222999732046281,22.9618974950408,0.0143177104070639,0.00185040345002917,9.75,1.19076305220884,100.984173930927,2022-03-15,11,"before leafout",1.20248223174779
"250",29,"pd","2025","Chamise","Chamise","blue oak",-3.125,0.641166380789022,0.0142883157866805,NA,13.6295521821976,0.00916118772051656,NA,7,NA,NA,2022-07-19,29,"after leafout",0.641166380789022
"251",29,"md","2025","Chamise","Chamise","blue oak",-4.1,0.60359477124183,0.0142883157866805,NA,13.6295521821976,0.00862435269869242,NA,7,NA,NA,2022-07-19,29,"after leafout",0.60359477124183
"252",14,"pd","2026","Shedd","Chamise","blue oak",-0.4384,NA,0.0145652828992558,0.21114825637887,28.663860167659,NA,NA,8.66666666666667,1.11301456224893,NA,2022-04-04,14,"before leafout",NA
"253",37,"pd","2026","Shedd","Chamise","blue oak",-1.806,0.630925429874339,0.0153022354002709,0.296412210455601,11.8207384691056,0.00965456944795426,NA,8,0.787634342129946,80.6927278603596,2022-09-15,37,"after leafout",0.630925429874339
"254",14,"md","2026","Shedd","Chamise","blue oak",-2.6,0.729082929274854,0.0145652828992558,0.21114825637887,28.663860167659,0.0106192991219064,NA,8.66666666666667,1.11301456224893,66.1515152899566,2022-04-04,14,"before leafout",0.729082929274854
"255",10,"md","2026","Shedd","Chamise","blue oak",-1.945,1.23375508114314,0.0102199257258758,0.161807043852032,NA,NA,NA,8,1.22425409047161,100.776063624821,2022-03-08,10,"before leafout",1.23375508114314
"256",37,"md","2026","Shedd","Chamise","blue oak",-4.189,0.641708101784148,0.0153022354002709,0.296412210455601,11.8207384691056,0.00981956843176205,NA,8,0.787634342129946,82.071786571306,2022-09-15,37,"after leafout",0.641708101784148
"257",19,"md","2026","Shedd","Chamise","blue oak",-2.63266666666667,0.770059397966375,0.0142140181605589,0.271732760047118,18.2654960089748,0.0109456382674031,NA,8.33333333333333,1.03268574873778,75.9983055227092,2022-05-09,21,"after leafout",0.770059397966375
"258",29,"pd","2026","Shedd","Chamise","blue oak",-3.85,0.5882096069869,0.0150635654378118,NA,16.5059020056204,0.00886053390599671,NA,6,NA,NA,2022-07-19,29,"after leafout",0.5882096069869
"259",29,"md","2026","Shedd","Chamise","blue oak",-4.53333333333333,0.549074074074074,0.0150635654378118,NA,16.5059020056204,0.00827101324502072,NA,6,NA,NA,2022-07-19,29,"after leafout",0.549074074074074
"260",15,"md","2026","Shedd","Chamise","blue oak",-1.697,0.789189642156649,0.0145652828992558,0.21114825637887,28.663860167659,0.011494770399174,0.00111244809654594,8.66666666666667,1.11301456224893,71.605147485383,2022-04-13,14,"before leafout",0.789189642156649
"261",17,"md","2026","Shedd","Chamise","blue oak",-2.98233333333333,0.856382978723405,0.012651605321359,NA,27.0863885793165,0.0108346194507383,NA,8.33333333333333,NA,NA,2022-04-27,17,"before leafout",0.856382978723405
"262",21,"pd","2026","Shedd","Chamise","blue oak",-2.05333333333333,0.831210191082802,0.0142140181605589,0.299306642781059,18.2654960089748,0.0118148367512926,NA,8.33333333333333,0.928915901899482,90.1692407037899,2022-05-25,21,"after leafout",0.831210191082802
"263",21,"md","2026","Shedd","Chamise","blue oak",-3.367,0.696401610468042,0.0142140181605589,0.299306642781059,18.2654960089748,0.00989866513823521,NA,8.33333333333333,0.928915901899482,75.5452773732228,2022-05-23,21,"after leafout",0.696401610468042
"264",17,"pd","2026","Shedd","Chamise","blue oak",-1.209,0.943287037037037,0.012651605321359,NA,27.0863885793165,0.0119340952973467,NA,8.33333333333333,NA,NA,2022-04-27,17,"before leafout",0.943287037037037
"265",10,"pd","2026","Shedd","Chamise","blue oak",-1.4425,1.53922270795361,0.0102199257258758,0.161807043852032,40.1370674401588,0.0157307417508673,0.00169216477108758,8,1.22425409047161,125.727389431116,2022-03-15,11,"before leafout",1.53922270795361
"266",19,"pd","2027","Shedd","Chamise","blue oak",-1.78025,0.741293532338308,0.0140334678447648,0.177030094413166,16.2273740722827,0.0104029189496018,NA,4.5,1.13386304450541,65.6957070733886,2022-05-09,21,"after leafout",0.741293532338308
"267",21,"md","2027","Shedd","Chamise","blue oak",-3.34425,NA,0.0140334678447648,0.200381072096622,16.2273740722827,NA,NA,4.5,0.954468077671136,NA,2022-05-23,21,"after leafout",NA
"268",15,"md","2027","Shedd","Chamise","blue oak",-2.2905,0.826954158307217,0.014227727041394,0.263009469999051,36.7037899624316,0.0117656780401408,NA,6.66666666666667,1.13673626690002,73.4516728681054,2022-04-13,14,"before leafout",0.826954158307217
"269",37,"pd","2027","Shedd","Chamise","blue oak",-2.87366666666667,0.557437955119631,0.0122983585561694,0.195885591131478,8.61312462896585,0.00685557184487906,NA,3.57142857142857,0.713504962529278,79.5285825604089,2022-09-15,37,"after leafout",0.557437955119631
"270",37,"md","2027","Shedd","Chamise","blue oak",-4.306,0.621411276374957,0.0122983585561694,0.195885591131478,8.61312462896585,0.00764233868770607,NA,3.57142857142857,0.713504962529278,88.6555311551201,2022-09-15,37,"after leafout",0.621411276374957
"271",21,"pd","2027","Shedd","Chamise","blue oak",-1.985,0.822503961965135,0.0140334678447648,0.200381072096622,16.2273740722827,0.0115425829024294,NA,4.5,0.954468077671136,86.3427947069708,2022-05-25,21,"after leafout",0.822503961965135
"272",14,"pd","2027","Shedd","Chamise","blue oak",-0.572666666666667,1.03777929387685,0.014227727041394,0.263009469999051,36.7037899624316,0.0147652405224904,NA,6.66666666666667,1.13673626690002,92.1775704703782,2022-04-04,14,"before leafout",1.03777929387685
"273",29,"pd","2027","Shedd","Chamise","blue oak",-3.4,0.59144385026738,0.0146736858698046,NA,19.2995860359346,0.00867866126845128,NA,4.66666666666667,NA,NA,2022-07-19,29,"after leafout",0.59144385026738
"274",19,"md","2027","Shedd","Chamise","blue oak",-2.51066666666667,0.805398871877518,0.0140334678447648,0.177030094413166,16.2273740722827,0.011302539170703,NA,4.5,1.13386304450541,71.3769189341256,2022-05-09,21,"after leafout",0.805398871877518
"275",17,"md","2027","Shedd","Chamise","blue oak",-2.66533333333333,0.879207920792079,0.0112662694822744,NA,31.3259013940522,0.00990539336659373,NA,5,NA,NA,2022-04-27,17,"before leafout",0.879207920792079
"276",17,"pd","2027","Shedd","Chamise","blue oak",-1.28133333333333,0.99465811965812,0.0112662694822744,NA,31.3259013940522,0.0112060864188007,NA,5,NA,NA,2022-04-27,17,"before leafout",0.99465811965812
"277",10,"pd","2027","Shedd","Chamise","blue oak",-1.44666666666667,1.38428571428571,0.00929432201485963,0.167241968237589,NA,0.0128659971891414,NA,6,1.40583941605839,98.4668446817979,2022-03-15,11,"before leafout",1.38428571428571
"278",17,"pd","2028","Shedd","Chamise","blue oak",-1.216,0.850348027842227,0.0141425544517489,NA,20.5712100452165,0.012026093286696,NA,7,NA,NA,2022-04-27,17,"before leafout",0.850348027842227
"279",37,"pd","2028","Shedd","Chamise","blue oak",-2.359,0.534153120525562,0.0167064340959942,0.376661852009865,14.1042675990477,0.00892379390522995,NA,7.6,0.639441203381186,83.7124672333288,2022-09-15,37,"after leafout",0.534153120525562
"280",19,"md","2028","Shedd","Chamise","blue oak",-2.074,0.715267339488941,0.0140073690587484,0.233317408290599,21.7813808021487,0.0100190135998907,NA,5,0.947550950564951,75.9270803684528,2022-05-09,21,"after leafout",0.715267339488941
"281",15,"md","2028","Shedd","Chamise","blue oak",-1.664,1.1188181387265,0.0157185490794428,0.322952860927578,44.0233131156942,0.0175861978245433,NA,6.66666666666667,1.376699471006,85.6860225201834,2022-04-13,14,"before leafout",1.1188181387265
"282",14,"pd","2028","Shedd","Chamise","blue oak",-0.53675,0.849508109545334,0.0157185490794428,0.322952860927578,44.0233131156942,0.013353034913273,NA,8.33333333333333,1.376699471006,65.0605925002562,2022-04-04,14,"before leafout",0.849508109545334
"283",19,"pd","2028","Shedd","Chamise","blue oak",-1.9845,0.594048884165781,0.0140073690587484,0.233317408290599,21.7813808021487,0.00832106195944779,NA,5,0.947550950564951,63.059495213457,2022-05-09,21,"after leafout",0.594048884165781
"284",14,"pd","2028","Shedd","Chamise","blue oak",-0.53675,0.849508109545334,0.0157185490794428,0.322952860927578,44.0233131156942,0.013353034913273,NA,6.66666666666667,1.376699471006,65.0605925002562,2022-04-04,14,"before leafout",0.849508109545334
"285",37,"md","2028","Shedd","Chamise","blue oak",-3.787,0.558911004346831,0.0167064340959942,0.376661852009865,14.1042675990477,0.00933740985964626,NA,7.6,0.639441203381186,87.5925223308547,2022-09-15,37,"after leafout",0.558911004346831
"286",21,"md","2028","Shedd","Chamise","blue oak",-3.2125,0.70353982300885,0.0140073690587484,0.242402251131289,21.7813808021487,0.00985474194841151,NA,5,0.913362566801609,77.8984544363602,2022-05-23,21,"after leafout",0.70353982300885
"287",29,"pd","2028","Shedd","Chamise","blue oak",-3.36666666666667,0.528924598269468,0.0176055856311294,NA,21.61204633347,0.00931202730724385,NA,5.66666666666667,NA,NA,2022-07-19,29,"after leafout",0.528924598269468
"288",21,"pd","2028","Shedd","Chamise","blue oak",-1.775,0.802346679569372,0.0140073690587484,0.242402251131289,21.7813808021487,0.0112387660537896,NA,5,0.913362566801609,88.8387042446258,2022-05-25,21,"after leafout",0.802346679569372
"289",29,"md","2028","Shedd","Chamise","blue oak",-5,0.55587958607714,0.0176055856311294,NA,21.61204633347,0.00978658565327787,NA,5.66666666666667,NA,NA,2022-07-19,29,"after leafout",0.55587958607714
"290",15,"md","2028","Shedd","Chamise","blue oak",-1.664,1.1188181387265,0.0157185490794428,0.322952860927578,44.0233131156942,0.0175861978245433,NA,8.33333333333333,1.376699471006,85.6860225201834,2022-04-13,14,"before leafout",1.1188181387265
"291",17,"md","2028","Shedd","Chamise","blue oak",-2.0795,0.831376734258271,0.0141425544517489,NA,20.5712100452165,0.0117577907341648,NA,7,NA,NA,2022-04-27,17,"before leafout",0.831376734258271
"292",19,"pd","2029","Shedd","Chamise","live oak",-1.869,0.700680272108844,0.0201500645099233,0.334321050249692,22.2407663257533,0.0141187526838238,NA,4,0.968198487369941,74.1255851085507,2022-05-09,21,"after leafout",0.700680272108844
"293",14,"pd","2029","Shedd","Chamise","live oak",-0.2346,0.955947638019351,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-04,14,"before leafout",0.955947638019351
"294",37,"pd","2029","Shedd","Chamise","live oak",-1.329,0.642248429026427,0.0230740530030964,0.637500822936463,41.2419645408876,0.0148192742925112,NA,9,0.691438870695244,101.081296978292,2022-09-15,37,"after leafout",0.642248429026427
"295",21,"md","2029","Shedd","Chamise","live oak",-2.5555,0.755852842809365,0.0201500645099233,0.366828957363097,22.2407663257533,0.0152304835426176,NA,4,0.828934418354657,92.1781115759323,2022-05-23,21,"after leafout",0.755852842809365
"296",19,"md","2029","Shedd","Chamise","live oak",-2.0006,0.817509053692332,0.0201500645099233,0.334321050249692,22.2407663257533,0.0164728601693469,NA,6.66666666666667,0.968198487369941,86.4850051423573,2022-05-09,21,"after leafout",0.817509053692332
"297",21,"pd","2029","Shedd","Chamise","live oak",-1.44,0.757697298572608,0.0201500645099233,0.366828957363097,22.2407663257533,0.0152676494452327,NA,4,0.828934418354657,92.403047488734,2022-05-25,21,"after leafout",0.757697298572608
"298",37,"md","2029","Shedd","Chamise","live oak",-3.1065,0.596239289114567,0.0230740530030964,0.637500822936463,41.2419645408876,0.013757656959558,NA,9,0.691438870695244,93.840074851527,2022-09-15,37,"after leafout",0.596239289114567
"299",19,"md","2029","Shedd","Chamise","live oak",-2.0006,0.817509053692332,0.0201500645099233,0.334321050249692,22.2407663257533,0.0164728601693469,NA,4,0.968198487369941,86.4850051423573,2022-05-09,21,"after leafout",0.817509053692332
"300",29,"pd","2029","Shedd","Chamise","live oak",-1.945,0.600853727945362,0.0115755381410699,NA,41.8732548637209,0.00695520524503557,NA,5,NA,NA,2022-07-19,29,"after leafout",0.600853727945362
"301",19,"pd","2029","Shedd","Chamise","live oak",-1.869,0.700680272108844,0.0201500645099233,0.334321050249692,22.2407663257533,0.0141187526838238,NA,6.66666666666667,0.968198487369941,74.1255851085507,2022-05-09,21,"after leafout",0.700680272108844
"302",29,"md","2029","Shedd","Chamise","live oak",-3.3,0.553661327231121,0.0115755381410699,NA,41.8732548637209,0.00640892781059922,NA,5,NA,NA,2022-07-19,29,"after leafout",0.553661327231121
"303",21,"md","2029","Shedd","Chamise","live oak",-2.5555,0.755852842809365,0.0201500645099233,0.366828957363097,22.2407663257533,0.0152304835426176,NA,6.66666666666667,0.828934418354657,92.1781115759323,2022-05-23,21,"after leafout",0.755852842809365
"304",21,"pd","2029","Shedd","Chamise","live oak",-1.44,0.757697298572608,0.0201500645099233,0.366828957363097,22.2407663257533,0.0152676494452327,NA,6.66666666666667,0.828934418354657,92.403047488734,2022-05-25,21,"after leafout",0.757697298572608
"305",17,"md","2029","Shedd","Chamise","live oak",-1.98666666666667,NA,0.0150407893299585,NA,69.340518220265,NA,NA,8,NA,NA,2022-04-27,17,"before leafout",NA
"306",21,"pd","2030","Shedd","Chamise","live oak",-1.37625,0.608502082435732,0.0182847656203881,0.375427835239304,26.5668926888488,0.0111263179568554,NA,6,0.857148130240513,73.3163454541126,2022-05-25,21,"after leafout",0.608502082435732
"307",19,"pd","2030","Shedd","Chamise","live oak",-1.26025,0.716833890746934,0.0182847656203881,0.394028969185529,26.5668926888488,0.0131071396810586,NA,6,0.917678645811875,100.971697370311,2022-05-09,21,"after leafout",0.716833890746934
"308",21,"md","2030","Shedd","Chamise","live oak",-2.02375,0.736526946107784,0.0182847656203881,0.375427835239304,26.5668926888488,0.013467222582681,NA,6,0.857148130240513,88.7416256669986,2022-05-23,21,"after leafout",0.736526946107784
"309",14,"pd","2030","Shedd","Chamise","live oak",-0.1886,0.826998150811588,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-04,14,"before leafout",0.826998150811588
"310",19,"md","2030","Shedd","Chamise","live oak",-1.8912,0.805603822762815,0.0182847656203881,0.394028969185529,26.5668926888488,0.0147302770821067,NA,6,0.917678645811875,113.475641208333,2022-05-09,21,"after leafout",0.805603822762815
"311",37,"pd","2030","Shedd","Chamise","live oak",-2,0.540224109341239,0.0167557688551307,0.264885911116662,31.989086188706,0.00905187030609065,NA,5,0.842601475405656,64.8686956765203,2022-09-15,37,"after leafout",0.540224109341239
"312",37,"md","2030","Shedd","Chamise","live oak",NA,0.573248975227232,0.0167557688551307,0.264885911116662,31.989086188706,0.00960522732534804,NA,5,0.842601475405656,68.834235047817,2022-09-15,37,"after leafout",0.573248975227232
"313",17,"md","2030","Shedd","Chamise","live oak",-2.97033333333333,NA,0.0138442409164486,NA,36.3032532413767,NA,NA,5,NA,NA,2022-04-27,17,"before leafout",NA
"314",29,"md","2030","Shedd","Chamise","live oak",-3.4625,0.584718498659517,0.0187708656551346,NA,25.9971976507279,0.0109756723844098,NA,5.5,NA,NA,2022-07-19,29,"after leafout",0.584718498659517
"315",17,"pd","2030","Shedd","Chamise","live oak",-0.758,0.815860945138512,0.0138442409164486,NA,36.3032532413767,0.011294975478819,NA,5,NA,NA,2022-04-27,17,"before leafout",0.815860945138512
"316",19,"pd","2031","Shedd","Chamise","blue oak",-1.683,0.711340206185567,NA,NA,NA,NA,NA,NA,0.902566756604254,100.909351342303,2022-05-09,21,"after leafout",0.711340206185567
"317",37,"pd","2031","Shedd","Chamise","blue oak",-2.89666666666667,0.526666827189328,0.0107975245321713,0.0881173324753168,4.7313867902978,0.0056866979868576,NA,1.5,0.840010081157318,62.8015394261505,2022-09-15,37,"after leafout",0.526666827189328
"318",17,"md","2031","Shedd","Chamise","blue oak",-1.873,0.908268733850129,0.0134555348736685,NA,20.6269788075805,0.0122212416229832,NA,6.33333333333333,NA,NA,2022-04-27,17,"before leafout",0.908268733850129
"319",37,"md","2031","Shedd","Chamise","blue oak",-3.53166666666667,0.59749243406831,0.0107975245321713,0.0881173324753168,4.7313867902978,0.00645143921463933,NA,1.5,0.840010081157318,71.2470250978585,2022-09-15,37,"after leafout",0.59749243406831
"320",15,"md","2031","Shedd","Chamise","blue oak",-2.00433333333333,0.883269152839005,0.0155072231961128,0.308746201496633,31.7927240698702,0.013697051895316,0.000645328974906891,6.33333333333333,1.05912231966253,85.9860874987491,2022-04-13,14,"before leafout",0.883269152839005
"321",19,"md","2031","Shedd","Chamise","blue oak",-2.786,0.808999280057595,NA,NA,NA,NA,NA,NA,0.902566756604254,114.763079433902,2022-05-09,21,"after leafout",0.808999280057595
"322",14,"pd","2031","Shedd","Chamise","blue oak",-0.244,0.961170708955224,0.0155072231961128,0.308746201496633,31.7927240698702,0.0149050887133347,NA,6.33333333333333,1.05912231966253,93.5697894756242,2022-04-04,14,"before leafout",0.961170708955224
"323",17,"pd","2031","Shedd","Chamise","blue oak",-0.899,0.967063129002745,0.0134555348736685,NA,20.6269788075805,0.0130123516573354,NA,6.33333333333333,NA,NA,2022-04-27,17,"before leafout",0.967063129002745
"324",21,"pd","2031","Shedd","Chamise","blue oak",-1.9125,0.842579611456038,NA,NA,NA,NA,NA,NA,0.923561172899678,91.5374289562548,2022-05-25,21,"after leafout",0.842579611456038
"325",21,"md","2031","Shedd","Chamise","blue oak",-2.971,0.701694915254237,NA,NA,NA,NA,NA,NA,0.923561172899678,76.2317857929812,2022-05-23,21,"after leafout",0.701694915254237
"326",29,"pd","2031","Shedd","Chamise","blue oak",-3.22,0.631830985915493,0.0145985342023813,NA,13.5113458488064,0.00922380625801162,NA,4.33333333333333,NA,NA,2022-07-19,29,"after leafout",0.631830985915493
"327",29,"md","2031","Shedd","Chamise","blue oak",-4.03333333333333,0.590552325581396,0.0145985342023813,NA,13.5113458488064,0.00862119832329583,NA,4.33333333333333,NA,NA,2022-07-19,29,"after leafout",0.590552325581396
"328",17,"md","2032",NA,NA,"blue oak",-1.873,0.908268733850129,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27,17,"before leafout",0.908268733850129
"329",17,"pd","2032",NA,NA,"blue oak",-0.899,0.967063129002745,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27,17,"before leafout",0.967063129002745
"330",19,"md","2084",NA,NA,"blue oak",-2.035,0.862469437652812,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-09,21,"after leafout",0.862469437652812
"331",19,"md","2085","Low","PineNeedle","blue oak",-2.29533333333333,0.89432199678879,NA,NA,NA,NA,NA,NA,1.24109584815402,72.4054887318516,2022-05-09,21,"after leafout",0.89432199678879
"332",21,"md","2085","Low","PineNeedle","blue oak",-3.21666666666667,0.74587039390089,NA,NA,NA,NA,NA,NA,1.00455791029974,75.4140100171647,2022-05-25,21,"after leafout",0.74587039390089
"333",29,"pd","2085","Low","PineNeedle","blue oak",-2.78,0.700455235204856,0.0170080759049712,NA,15.2785467521569,0.0119133958083986,NA,6.33333333333333,NA,NA,2022-07-19,29,"after leafout",0.700455235204856
"334",37,"pd","2085","Low","PineNeedle","blue oak",-1.48244444444444,0.73641771359557,0.0163924186973502,0.42776424184045,25.2971882163221,0.0120716674974039,NA,10,0.837848854819203,88.340737510363,2022-09-15,37,"after leafout",0.73641771359557
"335",21,"pd","2085","Low","PineNeedle","blue oak",-1.52,0.923076923076923,NA,NA,NA,NA,NA,NA,1.00455791029974,93.331137544503,2022-05-25,21,"after leafout",0.923076923076923
"336",17,"pd","2085","Low","PineNeedle","blue oak",-1.044,1.10227272727273,0.0142200440229274,NA,24.8228007790379,0.0156743667070905,NA,6.33333333333333,NA,NA,2022-04-27,17,"before leafout",1.10227272727273
"337",29,"md","2085","Low","PineNeedle","blue oak",-4.1,0.623753665689149,0.0170080759049712,NA,15.2785467521569,0.0106088496920451,NA,6.33333333333333,NA,NA,2022-07-19,29,"after leafout",0.623753665689149
"338",37,"md","2085","Low","PineNeedle","blue oak",-3.556,0.635114503816794,0.0163924186973502,0.42776424184045,25.2971882163221,0.0104110628673247,NA,10,0.837848854819203,76.188395030265,2022-09-15,37,"after leafout",0.635114503816794
"339",17,"md","2085","Low","PineNeedle","blue oak",-2.21066666666667,1.02814814814815,0.0142200440229274,NA,24.8228007790379,0.014620311928758,NA,6.33333333333333,NA,NA,2022-04-27,17,"before leafout",1.02814814814815
"340",14,"pd","2085","Low","PineNeedle","blue oak",-0.518,1.6518648258809,0.0103572475397523,0.128330574462705,20.692055543344,0.0171087729038582,NA,6.33333333333333,1.27561340916529,130.895229486584,2022-04-04,14,"before leafout",1.6518648258809
"341",15,"md","2085","Low","PineNeedle","blue oak",-1.5175,2.01837270341207,0.0103572475397523,0.128330574462705,20.692055543344,0.0209047857167178,NA,6.33333333333333,1.27561340916529,159.937637791695,2022-04-11,14,"before leafout",2.01837270341207
"342",10,"pd","2085","Low","PineNeedle","blue oak",-1.17966666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"343",14,"pd","2086","Low","PineNeedle","blue oak",-0.756333333333333,1.8236641221374,0.0107109389340365,0.247090365064944,30.3247657250897,0.019533155048407,NA,7.33333333333333,1.3172549558069,140.233841581959,2022-04-04,14,"before leafout",1.8236641221374
"344",37,"pd","2086","Low","PineNeedle","blue oak",-1.8648,0.705693176879617,0.0158832783768503,0.365630511970676,14.2650675953993,0.0112087211770228,NA,5.33333333333333,0.916335023678845,77.0129334368083,2022-09-15,37,"after leafout",0.705693176879617
"345",29,"md","2086","Low","PineNeedle","blue oak",-4.1,0.709550561797753,0.0179593100264172,NA,13.0194876626803,0.0127430385187443,NA,5.66666666666667,NA,NA,2022-07-19,29,"after leafout",0.709550561797753
"346",17,"pd","2086","Low","PineNeedle","blue oak",-0.852666666666667,1.16515426497278,0.0133630244076504,NA,25.2827083064527,0.0155699848815092,NA,7.33333333333333,NA,NA,2022-04-27,17,"before leafout",1.16515426497278
"347",14,"md","2086","Low","PineNeedle","blue oak",-0.8625,1.68135795692511,0.0107109389340365,0.247090365064944,30.3247657250897,0.0180089224028813,NA,7.33333333333333,1.3172549558069,129.29096016741,2022-04-04,14,"before leafout",1.68135795692511
"348",17,"md","2086","Low","PineNeedle","blue oak",-1.99433333333333,1.01717305151915,0.0133630244076504,NA,25.2827083064527,0.0135925083142546,NA,7.33333333333333,NA,NA,2022-04-27,17,"before leafout",1.01717305151915
"349",29,"pd","2086","Low","PineNeedle","blue oak",-2.44,0.696325088339223,0.0179593100264172,NA,13.0194876626803,0.0125055181406565,NA,5.66666666666667,NA,NA,2022-07-19,29,"after leafout",0.696325088339223
"350",37,"md","2086","Low","PineNeedle","blue oak",-4.3785,0.655257039524671,0.0158832783768503,0.365630511970676,14.2650675953993,0.0104076299671611,NA,5.33333333333333,0.916335023678845,71.5087922375108,2022-09-15,37,"after leafout",0.655257039524671
"351",15,"md","2086","Low","PineNeedle","blue oak",-1.58666666666667,1.25562130177515,0.0107109389340365,0.247090365064944,30.3247657250897,0.0134488830875891,NA,7.33333333333333,1.3172549558069,96.5531956146053,2022-04-11,14,"before leafout",1.25562130177515
"352",19,"md","2086","Low","PineNeedle","blue oak",-2.241,0.930685520205171,NA,NA,NA,NA,NA,NA,1.3027548759558,72.6329662482987,2022-05-09,21,"after leafout",0.930685520205171
"353",21,"pd","2086","Low","PineNeedle","blue oak",-1.55366666666667,0.963220675944334,NA,NA,NA,NA,NA,NA,0.98745708275082,98.1355667324627,2022-05-25,21,"after leafout",0.963220675944334
"354",21,"md","2086","Low","PineNeedle","blue oak",-3.252,0.724043715846995,NA,NA,NA,NA,NA,NA,0.98745708275082,73.7675614407486,2022-05-25,21,"after leafout",0.724043715846995
"355",10,"pd","2086","Low","PineNeedle","blue oak",-0.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"356",37,"pd","2087","Low","PineNeedle","blue oak",-1.76057142857143,0.765402167203441,0.0166607034015887,0.516449378312906,10.910898311117,0.0127521384907097,NA,15.3333333333333,0.965815141203457,80.7593254310522,2022-09-15,37,"after leafout",0.765402167203441
"357",37,"md","2087","Low","PineNeedle","blue oak",-3.72733333333333,0.613561050216671,0.0166607034015887,0.516449378312906,10.910898311117,0.0102223586764272,NA,15.3333333333333,0.965815141203457,64.7382234457351,2022-09-15,37,"after leafout",0.613561050216671
"358",29,"pd","2087","Low","PineNeedle","blue oak",-1.64666666666667,0.716279069767442,0.0120670102306269,NA,10.8627287732963,0.00864334686286764,NA,6,NA,NA,2022-07-19,29,"after leafout",0.716279069767442
"359",29,"md","2087","Low","PineNeedle","blue oak",-3.63333333333333,0.619485294117647,0.0120670102306269,NA,10.8627287732963,0.00747533538184056,NA,6,NA,NA,2022-07-19,29,"after leafout",0.619485294117647
"360",17,"md","2087","Low","PineNeedle","blue oak",-2.32733333333333,1.04289940828402,0.0132841150584527,NA,21.8569791449736,0.0138539957340372,NA,8.66666666666667,NA,NA,2022-04-27,17,"before leafout",1.04289940828402
"361",21,"pd","2087","Low","PineNeedle","blue oak",-1.65,0.921966509939784,NA,NA,NA,NA,NA,NA,0.990731949781074,95.7860265033652,2022-05-25,21,"after leafout",0.921966509939784
"362",14,"pd","2087","Low","PineNeedle","blue oak",-0.617,1.81722054380665,0.00911953053757709,0.223350411070133,49.1368045422735,0.0165721982427572,NA,9,1.38642954118116,131.998311379804,2022-04-04,14,"before leafout",1.81722054380665
"363",19,"md","2087","Low","PineNeedle","blue oak",-1.7395,0.942025611175786,NA,NA,NA,NA,NA,NA,1.31702733727481,72.6698600439836,2022-05-09,21,"after leafout",0.942025611175786
"364",10,"pd","2087","Low","PineNeedle","blue oak",-1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"365",29,"pd","2088","Low","PineNeedle","blue oak",-2.255,0.706039076376554,0.0135212492964937,NA,26.6263273447172,0.00954653036475352,NA,7.33333333333333,NA,NA,2022-07-19,29,"after leafout",0.706039076376554
"366",37,"pd","2088","Low","PineNeedle","blue oak",-1.79571428571429,0.746080591399801,0.0161042478836372,0.17431900532113,5.15318335391647,0.012015066785073,NA,6.6,1.01078466517161,73.9121406996899,2022-09-15,37,"after leafout",0.746080591399801
